source_url,source_name,source_page_type,extraction_timestamp,runner_id,race_id,race_date,racecourse,race_no,horse_no,horse_name,horse_id_or_brand_no,draw,jockey,trainer,carried_weight,handicap_rating,rating_change,declared_body_weight,body_weight_change,gear,gear_change,odds,finish_position,beaten_margin,race_time,sectional_time,running_position,comments_or_notes,raw_horse,raw_finish_time,raw_running_position
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:54:50.326151+00:00,2026-03-29-ST-2-12,2026-03-29-ST-2,2026-03-29,ST,2,12,SO MY FOLKS,K456,1,B Avdulla,C S Shum,121,,,1068,,,,8.9,6,6-1/4,1:22.03,,2 3 2 6,,SO MY FOLKS (K456),1:22.03,2 3 2 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:54:50.326151+00:00,2026-03-29-ST-2-4,2026-03-29-ST-2,2026-03-29,ST,2,4,STRATHPEFFER,H095,11,H Bowman,D J Whyte,132,,,1024,,,,11,7,7-3/4,1:22.28,,8 12 12 7,,STRATHPEFFER (H095),1:22.28,8 12 12 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:54:50.326151+00:00,2026-03-29-ST-2-11,2026-03-29-ST-2,2026-03-29,ST,2,11,APOLAR FIGHTER,J169,3,R Kingscote,D Eustace,122,,,1059,,,,119,8,8,1:22.33,,9 6 5 8,,APOLAR FIGHTER (J169),1:22.33,9 6 5 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:54:50.326151+00:00,2026-03-29-ST-2-8,2026-03-29-ST-2,2026-03-29,ST,2,8,GLORIOUS ST PAUL'S,K524,5,M L Yeung,F C Lor,127,,,1196,,,,60,9,8-1/4,1:22.37,,7 8 6 9,,GLORIOUS ST PAUL'S (K524),1:22.37,7 8 6 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:54:50.326151+00:00,2026-03-29-ST-2-3,2026-03-29-ST-2,2026-03-29,ST,2,3,LET'S HAVE FUN,L118,6,H Bentley,D A Hayes,132,,,1298,,,,115,10,8-1/2,1:22.42,,6 7 8 10,,LET'S HAVE FUN (L118),1:22.42,6 7 8 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:54:50.326151+00:00,2026-03-29-ST-2-1,2026-03-29-ST-2,2026-03-29,ST,2,1,DANICA'S CHOICE,L096,7,K Teetan,B Crawford,135,,,1083,,,,20,11,10-1/4,1:22.69,,3 2 3 11,,DANICA'S CHOICE (L096),1:22.69,3 2 3 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:54:50.326151+00:00,2026-03-29-ST-2-6,2026-03-29-ST-2,2026-03-29,ST,2,6,RUSSET GLOW,L059,8,L Hewitson,M Newnham,128,,,1119,,,,18,12,11,1:22.81,,10 10 11 12,,RUSSET GLOW (L059),1:22.81,10 10 11 12
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:54:50.326151+00:00,2026-03-29-ST-2-2,2026-03-29-ST-2,2026-03-29,ST,2,2,ALWAYS AHEAD,L055,4,C Y Ho,K L Man,134,,,1181,,,,157,13,11,1:22.81,,5 4 7 13,,ALWAYS AHEAD (L055),1:22.81,5 4 7 13
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:54:50.326151+00:00,2026-03-29-ST-2-5,2026-03-29-ST-2,2026-03-29,ST,2,5,VIEW OF COSMOS,L060,13,E C W Wong,C H Yip,126,,,1192,,,,178,14,55-3/4,1:29.96,,13 14 14 14,,VIEW OF COSMOS (L060),1:29.96,13 14 14 14
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=2,HKJC,Results,2026-04-27T07:54:50.326151+00:00,,2026-03-29-ST-2,2026-03-29,ST,2,,BEAUTY GEMINI,L129,---,Y L Chung,A S Cruz,125,,,---,,,,---,WV,---,---,,---,,BEAUTY GEMINI (L129),---,---
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:54:55.032919+00:00,2026-03-29-ST-3-7,2026-03-29-ST-3,2026-03-29,ST,3,7,CHARITY TOGETHER,K254,7,C L Chau,D Eustace,125,,,1053,,,,3.3,1,-,2:00.95,,8 8 9 8 1,,CHARITY TOGETHER (K254),2:00.95,8 8 9 8 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:54:55.032919+00:00,2026-03-29-ST-3-8,2026-03-29-ST-3,2026-03-29,ST,3,8,VOLCANIC SPARK,H388,3,M F Poon,P F Yiu,121,,,1098,,,,5,2,HD,2:00.98,,6 7 7 7 2,,VOLCANIC SPARK (H388),2:00.98,6 7 7 7 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:54:55.032919+00:00,2026-03-29-ST-3-10,2026-03-29-ST-3,2026-03-29,ST,3,10,STAR BROSE,J463,2,M L Yeung,D A Hayes,119,,,1212,,,,6.3,3,N,2:01.02,,5 4 4 3 3,,STAR BROSE (J463),2:01.02,5 4 4 3 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:54:55.032919+00:00,2026-03-29-ST-3-1,2026-03-29-ST-3,2026-03-29,ST,3,1,AGENDA,K160,5,Z Purton,D J Hall,135,,,1146,,,,6.5,4,1-3/4,2:01.22,,7 6 6 5 4,,AGENDA (K160),2:01.22,7 6 6 5 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:54:55.032919+00:00,2026-03-29-ST-3-5,2026-03-29-ST-3,2026-03-29,ST,3,5,DOUBLE WIN,H382,9,C Y Ho,K L Man,128,,,1140,,,,22,5,1-3/4,2:01.23,,9 10 10 10 5,,DOUBLE WIN (H382),2:01.23,9 10 10 10 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:54:55.032919+00:00,2026-03-29-ST-3-4,2026-03-29-ST-3,2026-03-29,ST,3,4,SERANGOON,H296,12,H Bowman,A S Cruz,130,,,1136,,,,34,6,2-3/4,2:01.38,,12 11 11 11 6,,SERANGOON (H296),2:01.38,12 11 11 11 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:54:55.032919+00:00,2026-03-29-ST-3-12,2026-03-29-ST-3,2026-03-29,ST,3,12,DILBAGH,K055,8,A Badel,D J Whyte,118,,,1042,,,,116,7,6-3/4,2:02.02,,10 9 8 9 7,,DILBAGH (K055),2:02.02,10 9 8 9 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:54:55.032919+00:00,2026-03-29-ST-3-9,2026-03-29-ST-3,2026-03-29,ST,3,9,SPLENDID FORCE,K120,11,M Chadwick,C H Yip,119,,,1074,,,,70,8,9-1/2,2:02.49,,11 12 12 12 8,,SPLENDID FORCE (K120),2:02.49,11 12 12 12 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:54:55.032919+00:00,2026-03-29-ST-3-2,2026-03-29-ST-3,2026-03-29,ST,3,2,SUPREME MASTERMIND,K387,10,L Ferraris,D A Hayes,132,,,1090,,,,11,9,11-1/4,2:02.76,,4 5 5 6 9,,SUPREME MASTERMIND (K387),2:02.76,4 5 5 6 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:54:55.032919+00:00,2026-03-29-ST-3-3,2026-03-29-ST-3,2026-03-29,ST,3,3,GREY CHARGER,K425,6,R Kingscote,D Eustace,131,,,1029,,,,117,10,11-3/4,2:02.85,,2 3 3 4 10,,GREY CHARGER (K425),2:02.85,2 3 3 4 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:54:55.032919+00:00,2026-03-29-ST-3-11,2026-03-29-ST-3,2026-03-29,ST,3,11,FORTUNE KINGO,K457,1,H T Mo,K H Ting,116,,,1202,,,,53,11,12-1/4,2:02.92,,1 2 2 1 11,,FORTUNE KINGO (K457),2:02.92,1 2 2 1 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=3,HKJC,Results,2026-04-27T07:54:55.032919+00:00,2026-03-29-ST-3-6,2026-03-29-ST-3,2026-03-29,ST,3,6,STORM RUNNER,J452,4,A Atzeni,P C Ng,128,,,1051,,,,5.1,12,12-3/4,2:02.98,,3 1 1 2 12,,STORM RUNNER (J452),2:02.98,3 1 1 2 12
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:54:58.943534+00:00,2026-03-29-ST-4-9,2026-03-29-ST-4,2026-03-29,ST,4,9,MAX QUE,J514,3,A Badel,M Newnham,120,,,1125,,,,2.4,1,-,1:34.00,,8 8 9 1,,MAX QUE (J514),1:34.00,8 8 9 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:54:58.943534+00:00,2026-03-29-ST-4-7,2026-03-29-ST-4,2026-03-29,ST,4,7,JOY OF SPRING,H383,4,E C W Wong,C Fownes,121,,,1011,,,,17,2,1/2,1:34.09,,7 6 7 2,,JOY OF SPRING (H383),1:34.09,7 6 7 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:54:58.943534+00:00,2026-03-29-ST-4-8,2026-03-29-ST-4,2026-03-29,ST,4,8,SKY HEART,J092,5,L Ferraris,C Fownes,123,,,1240,,,,4.5,3,3/4,1:34.11,,1 1 1 3,,SKY HEART (J092),1:34.11,1 1 1 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:54:58.943534+00:00,2026-03-29-ST-4-3,2026-03-29-ST-4,2026-03-29,ST,4,3,AWESOME FLUKE,J050,1,A Atzeni,P F Yiu,131,,,1196,,,,12,4,2-1/2,1:34.42,,4 4 4 4,,AWESOME FLUKE (J050),1:34.42,4 4 4 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:54:58.943534+00:00,2026-03-29-ST-4-4,2026-03-29-ST-4,2026-03-29,ST,4,4,PACKING ANGEL,J454,2,L Hewitson,K W Lui,128,,,1099,,,,12,5,2-3/4,1:34.45,,6 7 6 5,,PACKING ANGEL (J454),1:34.45,6 7 6 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:54:58.943534+00:00,2026-03-29-ST-4-2,2026-03-29-ST-4,2026-03-29,ST,4,2,BEAUTY ETERNAL,H008,9,B Avdulla,J Size,132,,,1206,,,,11,6,3,1:34.49,,9 9 8 6,,BEAUTY ETERNAL (H008),1:34.49,9 9 8 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:54:58.943534+00:00,2026-03-29-ST-4-6,2026-03-29-ST-4,2026-03-29,ST,4,6,POCKETING,L396,6,Z Purton,D A Hayes,125,,,1096,,,,4.3,7,4-1/4,1:34.67,,3 5 3 7,,POCKETING (L396),1:34.67,3 5 3 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:54:58.943534+00:00,2026-03-29-ST-4-1,2026-03-29-ST-4,2026-03-29,ST,4,1,CALIFORNIATOTALITY,H418,8,H Bowman,A S Cruz,134,,,1081,,,,35,8,6-3/4,1:35.10,,2 2 2 8,,CALIFORNIATOTALITY (H418),1:35.10,2 2 2 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=4,HKJC,Results,2026-04-27T07:54:58.943534+00:00,2026-03-29-ST-4-5,2026-03-29-ST-4,2026-03-29,ST,4,5,SWORD POINT,G448,7,M F Poon,F C Lor,128,,,1144,,,,83,9,9,1:35.44,,5 3 5 9,,SWORD POINT (G448),1:35.44,5 3 5 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:55:02.665998+00:00,2026-03-29-ST-5-1,2026-03-29-ST-5,2026-03-29,ST,5,1,EVER LUCK,K235,13,J Orman,M Newnham,135,,,1104,,,,4.4,1,-,0:56.07,,1 1 1,,EVER LUCK (K235),0:56.07,1 1 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:55:02.665998+00:00,2026-03-29-ST-5-4,2026-03-29-ST-5,2026-03-29,ST,5,4,RUN RUN SUNRISE,K552,5,K C Leung,F C Lor,133,,,1165,,,,5.4,2,1/2,0:56.14,,9 7 2,,RUN RUN SUNRISE (K552),0:56.14,9 7 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:55:02.665998+00:00,2026-03-29-ST-5-6,2026-03-29-ST-5,2026-03-29,ST,5,6,GEORGIAN SIGMA,L007,9,M F Poon,P C Ng,128,,,1091,,,,6.9,3,1-1/4,0:56.28,,4 3 3,,GEORGIAN SIGMA (L007),0:56.28,4 3 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:55:02.665998+00:00,2026-03-29-ST-5-10,2026-03-29-ST-5,2026-03-29,ST,5,10,PERFECT TRIUMPH,L275,14,B Avdulla,C Fownes,127,,,1097,,,,95,4,3-1/2,0:56.62,,8 10 4,,PERFECT TRIUMPH (L275),0:56.62,8 10 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:55:02.665998+00:00,2026-03-29-ST-5-8,2026-03-29-ST-5,2026-03-29,ST,5,8,CASA PRIMO,L201,11,R Kingscote,C W Chang,127,,,1054,,,,23,5,3-3/4,0:56.66,,3 2 5,,CASA PRIMO (L201),0:56.66,3 2 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:55:02.665998+00:00,2026-03-29-ST-5-13,2026-03-29-ST-5,2026-03-29,ST,5,13,COMET RADIANCE,L067,7,Y L Chung,A S Cruz,123,,,1204,,,,13,6,4,0:56.69,,7 8 6,,COMET RADIANCE (L067),0:56.69,7 8 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:55:02.665998+00:00,2026-03-29-ST-5-12,2026-03-29-ST-5,2026-03-29,ST,5,12,TURBO JEFFERIES,L328,4,Z Purton,D A Hayes,127,,,1201,,,,13,7,4-1/2,0:56.78,,10 9 7,,TURBO JEFFERIES (L328),0:56.78,10 9 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:55:02.665998+00:00,2026-03-29-ST-5-7,2026-03-29-ST-5,2026-03-29,ST,5,7,AMO ERGO SUM,K394,2,K Teetan,B Crawford,127,,,1093,,,,104,8,4-1/2,0:56.78,,14 14 8,,AMO ERGO SUM (K394),0:56.78,14 14 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:55:02.665998+00:00,2026-03-29-ST-5-3,2026-03-29-ST-5,2026-03-29,ST,5,3,PACKING PHOENIX,K442,12,L Hewitson,K W Lui,133,,,1205,,,,4.7,9,4-3/4,0:56.83,,6 5 9,,PACKING PHOENIX (K442),0:56.83,6 5 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:55:02.665998+00:00,2026-03-29-ST-5-11,2026-03-29-ST-5,2026-03-29,ST,5,11,SYNERGY EXPRESS,L252,3,H Bowman,J Size,127,,,1189,,,,10,10,5-3/4,0:57.00,,11 11 10,,SYNERGY EXPRESS (L252),0:57.00,11 11 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:55:02.665998+00:00,2026-03-29-ST-5-9,2026-03-29-ST-5,2026-03-29,ST,5,9,E HOPEFUL,L181,6,A Atzeni,W Y So,127,,,1020,,,,93,11,6-1/4,0:57.06,,13 12 11,,E HOPEFUL (L181),0:57.06,13 12 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:55:02.665998+00:00,2026-03-29-ST-5-2,2026-03-29-ST-5,2026-03-29,ST,5,2,NORTHERN FIRE BALL,J488,8,P N Wong,C H Yip,128,,,1128,,,,16,12,6-3/4,0:57.14,,2 4 12,,NORTHERN FIRE BALL (J488),0:57.14,2 4 12
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:55:02.665998+00:00,2026-03-29-ST-5-14,2026-03-29-ST-5,2026-03-29,ST,5,14,QUICK MONEY,K377,1,C L Chau,C H Yip,121,,,1077,,,,26,13,7,0:57.18,,12 13 13,,QUICK MONEY (K377),0:57.18,12 13 13
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=5,HKJC,Results,2026-04-27T07:55:02.665998+00:00,2026-03-29-ST-5-5,2026-03-29-ST-5,2026-03-29,ST,5,5,LUCKY TWENTY,K392,10,L Ferraris,K H Ting,132,,,1052,,,,37,14,12-1/4,0:58.01,,5 6 14,,LUCKY TWENTY (K392),0:58.01,5 6 14
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:55:06.724347+00:00,2026-03-29-ST-6-8,2026-03-29-ST-6,2026-03-29,ST,6,8,KING DANCE,K157,13,C Y Ho,K W Lui,123,,,1073,,,,34,1,-,1:21.53,,12 11 11 1,,KING DANCE (K157),1:21.53,12 11 11 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:55:06.724347+00:00,2026-03-29-ST-6-7,2026-03-29-ST-6,2026-03-29,ST,6,7,FRANCIS MEYNELL,J394,5,R Kingscote,D Eustace,125,,,1102,,,,11,2,N,1:21.57,,5 5 5 2,,FRANCIS MEYNELL (J394),1:21.57,5 5 5 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:55:06.724347+00:00,2026-03-29-ST-6-3,2026-03-29-ST-6,2026-03-29,ST,6,3,CIRCUIT FIERY,H475,10,Z Purton,W Y So,132,,,1097,,,,4.8,3,1-3/4,1:21.80,,2 4 3 3,,CIRCUIT FIERY (H475),1:21.80,2 4 3 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:55:06.724347+00:00,2026-03-29-ST-6-4,2026-03-29-ST-6,2026-03-29,ST,6,4,NYX GLUCK,K438,6,C L Chau,W K Mo,130,,,1157,,,,6.4,4,2-3/4,1:21.98,,8 8 8 4,,NYX GLUCK (K438),1:21.98,8 8 8 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:55:06.724347+00:00,2026-03-29-ST-6-14,2026-03-29-ST-6,2026-03-29,ST,6,14,PERIDOT,K148,4,A Atzeni,D J Hall,119,,,1096,,,,2.9,5,3,1:22.03,,4 3 4 5,,PERIDOT (K148),1:22.03,4 3 4 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:55:06.724347+00:00,2026-03-29-ST-6-12,2026-03-29-ST-6,2026-03-29,ST,6,12,WINNING NOW,K532,11,K Teetan,F C Lor,120,,,1088,,,,9.6,6,3-1/4,1:22.06,,1 1 1 6,,WINNING NOW (K532),1:22.06,1 1 1 6
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:55:06.724347+00:00,2026-03-29-ST-6-11,2026-03-29-ST-6,2026-03-29,ST,6,11,VIVA FIRECRACKER,L065,8,M Chadwick,A S Cruz,120,,,1105,,,,10,7,4-1/4,1:22.22,,10 10 9 7,,VIVA FIRECRACKER (L065),1:22.22,10 10 9 7
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:55:06.724347+00:00,2026-03-29-ST-6-2,2026-03-29-ST-6,2026-03-29,ST,6,2,FAMILY KNIGHT,K490,9,M L Yeung,D J Whyte,134,,,1072,,,,144,8,6-1/2,1:22.59,,9 9 10 8,,FAMILY KNIGHT (K490),1:22.59,9 9 10 8
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:55:06.724347+00:00,2026-03-29-ST-6-1,2026-03-29-ST-6,2026-03-29,ST,6,1,ONE MORE,K261,14,L Ferraris,M Newnham,135,,,1047,,,,10,9,8,1:22.82,,3 2 2 9,,ONE MORE (K261),1:22.82,3 2 2 9
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:55:06.724347+00:00,2026-03-29-ST-6-5,2026-03-29-ST-6,2026-03-29,ST,6,5,STATE SECURITY,L263,1,H Bentley,D A Hayes,128,,,1137,,,,20,10,8-3/4,1:22.92,,7 7 7 10,,STATE SECURITY (L263),1:22.92,7 7 7 10
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:55:06.724347+00:00,2026-03-29-ST-6-13,2026-03-29-ST-6,2026-03-29,ST,6,13,YOUNG LEGACY,K465,3,M F Poon,J Size,120,,,1125,,,,68,11,9-1/4,1:23.00,,14 13 13 11,,YOUNG LEGACY (K465),1:23.00,14 13 13 11
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:55:06.724347+00:00,2026-03-29-ST-6-6,2026-03-29-ST-6,2026-03-29,ST,6,6,BEST FARM,K579,12,K C Leung,K L Man,126,,,1117,,,,94,12,10-1/2,1:23.21,,6 6 6 12,,BEST FARM (K579),1:23.21,6 6 6 12
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:55:06.724347+00:00,2026-03-29-ST-6-9,2026-03-29-ST-6,2026-03-29,ST,6,9,VIRTUOUS PHANTOM,K147,7,P N Wong,C H Yip,116,,,1209,,,,128,13,11-1/2,1:23.37,,11 12 12 13,,VIRTUOUS PHANTOM (K147),1:23.37,11 12 12 13
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=6,HKJC,Results,2026-04-27T07:55:06.724347+00:00,2026-03-29-ST-6-10,2026-03-29-ST-6,2026-03-29,ST,6,10,FLYING CHRISTIE,K483,2,Y L Chung,P C Ng,119,,,1116,,,,250,14,12-3/4,1:23.58,,13 14 14 14,,FLYING CHRISTIE (K483),1:23.58,13 14 14 14
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=7,HKJC,Results,2026-04-27T07:55:10.677042+00:00,2026-03-29-ST-7-13,2026-03-29-ST-7,2026-03-29,ST,7,13,BETTER AND BETTER,K277,13,A Badel,F C Lor,120,,,1151,,,,4.9,1,-,1:08.96,,11 8 1,,BETTER AND BETTER (K277),1:08.96,11 8 1
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=7,HKJC,Results,2026-04-27T07:55:10.677042+00:00,2026-03-29-ST-7-10,2026-03-29-ST-7,2026-03-29,ST,7,10,VIGOR EYE,L068,1,H Bentley,D A Hayes,127,,,1049,,,,9.5,2,HD,1:08.99,,3 3 2,,VIGOR EYE (L068),1:08.99,3 3 2
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=7,HKJC,Results,2026-04-27T07:55:10.677042+00:00,2026-03-29-ST-7-9,2026-03-29-ST-7,2026-03-29,ST,7,9,LIVE WIRE,L142,5,Z Purton,D J Whyte,129,,,1075,,,,5.1,3,1,1:09.13,,1 1 3,,LIVE WIRE (L142),1:09.13,1 1 3
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=7,HKJC,Results,2026-04-27T07:55:10.677042+00:00,2026-03-29-ST-7-11,2026-03-29-ST-7,2026-03-29,ST,7,11,ALABAMA SONG,K480,3,A Atzeni,J Size,122,,,1176,,,,5.6,4,2-1/4,1:09.32,,5 5 4,,ALABAMA SONG (K480),1:09.32,5 5 4
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=7,HKJC,Results,2026-04-27T07:55:10.677042+00:00,2026-03-29-ST-7-4,2026-03-29-ST-7,2026-03-29,ST,7,4,WARRIORS DREAM,K255,7,L Hewitson,B Crawford,131,,,1084,,,,10,5,3,1:09.44,,2 2 5,,WARRIORS DREAM (K255),1:09.44,2 2 5
https://racing.hkjc.com/en-us/local/information/localresults?racedate=2026/03/29&Racecourse=ST&RaceNo=7,HKJC,Results,2026-04-27T07:55:10.677042+00:00,2026-03-29-ST-7-8,2026-03-29-ST-7,2026-03-29,ST,7,8,RELENTLESS PURSUIT,L208,11,L Ferraris,M Newnham,130,,,1090,,,,8.6,6,3,1:09.45,,7 6 6,,RELENTLESS PURSUIT (L208),1:09.45,7 6 6
